序号,角色名,稀有度,配件1,配件2,属性,名称,图标,长图,横图
0,"祁煜",5,"红漪","月晖","攻击","纵我沉沦","https://patchwiki.biligame.com/images/lysk/thumb/4/45/7ql5ey87hc1fkgpvezfu9c7n6qspfgm.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BA%B5%E6%88%91%E6%B2%89%E6%B2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/f/fc/22zw34tv1o1p87tmxho5z48o82hdzis.png/60px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BA%B5%E6%88%91%E6%B2%89%E6%B2%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/1/16/gfxgorquqjvv8nzepanqgfc1dv49eba.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%BA%B5%E6%88%91%E6%B2%89%E6%B2%A6.jpg"
0,"秦彻",5,"绿珥","月晖","攻击","失落绿洲","https://patchwiki.biligame.com/images/lysk/thumb/0/09/flqj999n2wcnbk150m6k1blt3bqh5zh.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%B1%E8%90%BD%E7%BB%BF%E6%B4%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e5/ts1wsgwvd15hvcn3ufakb9xsc65d6i7.png/60px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%B1%E8%90%BD%E7%BB%BF%E6%B4%B2.png","https://patchwiki.biligame.com/images/lysk/thumb/6/6d/4bqykrev7ajuy7wvp3hh1byftz9b6ul.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E5%A4%B1%E8%90%BD%E7%BB%BF%E6%B4%B2.jpg"
0,"黎深",5,"黄璃","月晖","防御","长日留痕","https://patchwiki.biligame.com/images/lysk/thumb/d/d5/sfrpyxod3juy0gjy5titpeqvje9wsvm.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%95%BF%E6%97%A5%E7%95%99%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/9/94/gjbsreidmbgiu6u5zhml83wrsbq976b.png/60px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%95%BF%E6%97%A5%E7%95%99%E7%97%95.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c7/79mejt1lgql9suztd0vl2k8af9jovit.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E9%95%BF%E6%97%A5%E7%95%99%E7%97%95.jpg"
0,"祁煜",5,"黄璃","月晖","防御","熠熠描摹","https://patchwiki.biligame.com/images/lysk/thumb/2/24/jed78ox7errs1mscv4dzndq2vdv08sl.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%86%A0%E7%86%A0%E6%8F%8F%E6%91%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e4/k2oiv5ixlqyrfrdlue3r88ccqafmldv.png/60px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%86%A0%E7%86%A0%E6%8F%8F%E6%91%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e0/k5j93ix7111zwfyltnz4l0wzanz1vk7.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%86%A0%E7%86%A0%E6%8F%8F%E6%91%B9.jpg"
0,"秦彻",5,"绿珥","月晖","攻击","不设防禁区","https://patchwiki.biligame.com/images/lysk/thumb/5/55/nzackyyduob84iuzskgwzt2lktomdyq.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%B8%8D%E8%AE%BE%E9%98%B2%E7%A6%81%E5%8C%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/6/62/3jr21yiypxv4cvu4w8l3x9uhyugtzho.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%B8%8D%E8%AE%BE%E9%98%B2%E7%A6%81%E5%8C%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/8/80/5dndtxlvffwuwfnnnr4hiclh03x22qr.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E4%B8%8D%E8%AE%BE%E9%98%B2%E7%A6%81%E5%8C%BA.jpg"
0,"秦彻",5,"粉珀","月晖","攻击","方寸盈余","https://patchwiki.biligame.com/images/lysk/thumb/e/ee/8d5m02gudoaiu6k36hmgc7cqqzls0lw.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%96%B9%E5%AF%B8%E7%9B%88%E4%BD%99.png","https://patchwiki.biligame.com/images/lysk/thumb/4/48/4ecv8rlwi0wkg3zs4j7qp1ai9zfsgif.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%96%B9%E5%AF%B8%E7%9B%88%E4%BD%99.png",""
0,"秦彻",5,"蓝弧","月晖","防御","无效禁锢","https://patchwiki.biligame.com/images/lysk/thumb/d/d7/98p4coyc3w2enjnxhla5s131ty2w1mu.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%97%A0%E6%95%88%E7%A6%81%E9%94%A2.png","https://patchwiki.biligame.com/images/lysk/thumb/3/35/4p4xfgtl2oljsbce58h0t78qjfvb7te.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%97%A0%E6%95%88%E7%A6%81%E9%94%A2.png","https://patchwiki.biligame.com/images/lysk/thumb/4/40/s5viczvojzlboi62x40elrpa6chjyhk.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%97%A0%E6%95%88%E7%A6%81%E9%94%A2.jpg"
0,"秦彻",5,"绿珥","月晖","生命","飞羽向夜","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/lllou0plpls6xkw93w6pi15mn61l7mc.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%A3%9E%E7%BE%BD%E5%90%91%E5%A4%9C.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b6/6dzz410yvqkswcle379bzsl6vo250k1.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%A3%9E%E7%BE%BD%E5%90%91%E5%A4%9C.png",""
0,"秦彻",5,"粉珀","日冕","攻击","掠心夺味","https://patchwiki.biligame.com/images/lysk/thumb/4/4e/5ea50q4vfatq4ue7agdfhxnvh22d3al.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8E%A0%E5%BF%83%E5%A4%BA%E5%91%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d3/60qa5o0hjxaugu818qraq476whotngl.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8E%A0%E5%BF%83%E5%A4%BA%E5%91%B3.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a0/44xo950nrkeheaa80r10xmvnj7rovnv.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%8E%A0%E5%BF%83%E5%A4%BA%E5%91%B3.jpg"
0,"秦彻",5,"粉珀","日冕","攻击","掠心相授","https://patchwiki.biligame.com/images/lysk/thumb/e/ef/5vdk9063zej4j8l7jm42hapagayadj7.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8E%A0%E5%BF%83%E7%9B%B8%E6%8E%88.png","https://patchwiki.biligame.com/images/lysk/thumb/2/21/th88xftm8739y4rurv24v5eisgtljhz.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8E%A0%E5%BF%83%E7%9B%B8%E6%8E%88.png","https://patchwiki.biligame.com/images/lysk/thumb/7/7c/i9al0luyc0duwusgvfoone95l7hbcdr.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%8E%A0%E5%BF%83%E7%9B%B8%E6%8E%88.jpg"
0,"祁煜",4,"红漪","月晖","防御","微醺","https://patchwiki.biligame.com/images/lysk/thumb/7/71/ixd0s68c7k7p8ib6wjew13s4tloexx3.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BE%AE%E9%86%BA.png.jpeg","https://patchwiki.biligame.com/images/lysk/thumb/6/66/iqyqk6rvguhsof7iou5ls5wkll9ce5l.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BE%AE%E9%86%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/f/f0/95c1zb0hq3j4zqd5xgek9avbkl92egl.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%BE%AE%E9%86%BA.png"
0,"秦彻",4,"紫辉","月晖","生命","恣肆视线","https://patchwiki.biligame.com/images/lysk/thumb/e/e2/c58yptizwpm03w8uom29gcptv4cs8cj.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%81%A3%E8%82%86%E8%A7%86%E7%BA%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/2/27/5yovulya39c8jj7gekda7z0qs10jfvp.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%81%A3%E8%82%86%E8%A7%86%E7%BA%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/0/02/8ajt8vu05t9g719ycziw8jj9bzcihml.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%81%A3%E8%82%86%E8%A7%86%E7%BA%BF.png"
0,"秦彻",4,"粉珀","月晖","防御","温柔弧度","https://patchwiki.biligame.com/images/lysk/thumb/4/45/jv8nkwyz2ndw5whosp8bpt3bfxh0se2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B8%A9%E6%9F%94%E5%BC%A7%E5%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/1/14/asje38w43ozxhb3s8b2ti3xdlwkikar.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B8%A9%E6%9F%94%E5%BC%A7%E5%BA%A6.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c5/inpfbjmi0rc79tlq08zm8cghrss5kz7.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B8%A9%E6%9F%94%E5%BC%A7%E5%BA%A6.png"
0,"秦彻",4,"绿珥","月晖","防御","绝处","https://patchwiki.biligame.com/images/lysk/thumb/d/d1/76xms0ss88ggsxtnu235xwsx86mahl4.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BB%9D%E5%A4%84.png","https://patchwiki.biligame.com/images/lysk/thumb/4/49/igijeqsetg3ibanijy8uyzzbsjerqsq.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BB%9D%E5%A4%84.png","https://patchwiki.biligame.com/images/lysk/thumb/c/c2/44f1uy6ufetm454jmutadnqksmze8i1.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%BB%9D%E5%A4%84.png"
0,"秦彻",4,"绿珥","月晖","攻击","续曲交响","https://patchwiki.biligame.com/images/lysk/thumb/d/d2/qxvj4vq6sdb4zm9sbg8v3jv39bn1wev.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%BB%AD%E6%9B%B2%E4%BA%A4%E5%93%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/3/34/gcodw0jz0mfyp1k4eusqr76y4pja8nr.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%BB%AD%E6%9B%B2%E4%BA%A4%E5%93%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/7/77/keepf7kv520xk2kk0rfeg3mp9c4cnkv.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E7%BB%AD%E6%9B%B2%E4%BA%A4%E5%93%8D.png"
0,"秦彻",4,"粉珀","月晖","攻击","虚位以待","https://patchwiki.biligame.com/images/lysk/thumb/5/58/5rnj2znxptym4k53w3r9ph08ym29k5s.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%99%9A%E4%BD%8D%E4%BB%A5%E5%BE%85.png","https://patchwiki.biligame.com/images/lysk/thumb/1/19/m6clt92ad08nclg1mp575fffxwcyzi8.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%99%9A%E4%BD%8D%E4%BB%A5%E5%BE%85.png","https://patchwiki.biligame.com/images/lysk/thumb/a/a5/6tt3hsiajutia94essllmq7fd4r1w93.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E8%99%9A%E4%BD%8D%E4%BB%A5%E5%BE%85.png"
0,"秦彻",4,"蓝弧","月晖","防御","音悬一线","https://patchwiki.biligame.com/images/lysk/thumb/7/7a/fjkgluu6u4bb4p780klxmlpxnh1cp88.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%9F%B3%E6%82%AC%E4%B8%80%E7%BA%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/9/97/s3zgie256kxi8s0bc44rz9n7dyxjj2n.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%9F%B3%E6%82%AC%E4%B8%80%E7%BA%BF.png","https://patchwiki.biligame.com/images/lysk/thumb/1/10/sen6r3b0dk2gxu4gatr5riy12uo1qn5.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%9F%B3%E6%82%AC%E4%B8%80%E7%BA%BF.png"
0,"秦彻",4,"粉珀","日冕","攻击","锋尖欲擒","https://patchwiki.biligame.com/images/lysk/thumb/0/0f/dxjl3978g1v0c40zlumrnjt8jbl8ac0.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%94%8B%E5%B0%96%E6%AC%B2%E6%93%92.png","https://patchwiki.biligame.com/images/lysk/thumb/6/6f/clt3mxw694tikyd6364rdunc8rui2ij.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%94%8B%E5%B0%96%E6%AC%B2%E6%93%92.png","https://patchwiki.biligame.com/images/lysk/thumb/6/67/pxj2867t35zf5vzdc8wagafk5nlrqj9.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%94%8B%E5%B0%96%E6%AC%B2%E6%93%92.png"
0,"秦彻",4,"粉珀","日冕","攻击","锋尖流连","https://patchwiki.biligame.com/images/lysk/thumb/b/bd/8pza8kowvbfkx756c3qg2e1tr4zjv8q.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E9%94%8B%E5%B0%96%E6%B5%81%E8%BF%9E.png","https://patchwiki.biligame.com/images/lysk/thumb/a/ab/fj9pu73dn9gajxibgz67e4lz7mao476.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E9%94%8B%E5%B0%96%E6%B5%81%E8%BF%9E.png","https://patchwiki.biligame.com/images/lysk/thumb/3/30/cayw4wcjpvix1s5a70k88p6rcbbhcu5.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E9%94%8B%E5%B0%96%E6%B5%81%E8%BF%9E.png"
0,"秦彻",3,"绿珥","月晖","攻击","从容","https://patchwiki.biligame.com/images/lysk/thumb/c/c6/sm3jcvykf31vb55bswrl50mhmre55ag.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BB%8E%E5%AE%B9.png","https://patchwiki.biligame.com/images/lysk/thumb/6/60/dky8ocknj21labo0y5bb6t53ajpi8lk.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BB%8E%E5%AE%B9.png",""
0,"秦彻",3,"蓝弧","月晖","生命","听我的","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/slzd6ebvtpqc19wvf6vd46iaddewkx6.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%90%AC%E6%88%91%E7%9A%84.png","https://patchwiki.biligame.com/images/lysk/thumb/7/73/rd32x077ojhicyqqs1xbqi3o45n532h.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%90%AC%E6%88%91%E7%9A%84.png",""
0,"秦彻",3,"紫辉","月晖","防御","底牌","https://patchwiki.biligame.com/images/lysk/thumb/e/e1/74mlvsxzfshnijkps73jmqhjmsz72fw.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%BA%95%E7%89%8C.png","https://patchwiki.biligame.com/images/lysk/thumb/c/ce/c5yu8xyfzr3pk4sv5g3i4yd7mnahka2.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%BA%95%E7%89%8C.png",""
0,"秦彻",3,"粉珀","月晖","攻击","胜券在握","https://patchwiki.biligame.com/images/lysk/thumb/2/2f/661djbdla0r7pewu1d2m5w0hz0m5ixf.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E8%83%9C%E5%88%B8%E5%9C%A8%E6%8F%A1.png","https://patchwiki.biligame.com/images/lysk/thumb/8/89/6s6d82bqiw7d08aqwyt6fwk2fjpom60.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E8%83%9C%E5%88%B8%E5%9C%A8%E6%8F%A1.png",""
0,"秦彻",3,"绿珥","日冕","生命","偶遇","https://patchwiki.biligame.com/images/lysk/thumb/1/1f/feud64bt15ilckyckv8xwpu6s13ee8z.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%81%B6%E9%81%87.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e3/jhr8v3f22e002z87w687z51n89xfgf9.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%81%B6%E9%81%87.png",""
0,"秦彻",3,"粉珀","日冕","防御","掌控","https://patchwiki.biligame.com/images/lysk/thumb/c/cf/ti3elmjyhbbycrko1oqxh1gm79vg5tv.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8E%8C%E6%8E%A7.png","https://patchwiki.biligame.com/images/lysk/thumb/3/31/reotewxrphqfmvn1p1jn6geaqhqa7fy.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8E%8C%E6%8E%A7.png",""
0,"沈星回",5,"绿珥","月晖","防御","二十一日","https://patchwiki.biligame.com/images/lysk/thumb/0/02/exlr97270rn68xkhdpccnaimk86bo79.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BA%8C%E5%8D%81%E4%B8%80%E6%97%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/c/cf/lca4igw094p4rko98pgvvbywu4slkow.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BA%8C%E5%8D%81%E4%B8%80%E6%97%A5.png","https://patchwiki.biligame.com/images/lysk/thumb/2/23/okqmznmgxdubfv5u5vaehliet6mryyw.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E4%BA%8C%E5%8D%81%E4%B8%80%E6%97%A5.jpg"
0,"祁煜",5,"紫辉","月晖","生命","以花之名","https://patchwiki.biligame.com/images/lysk/thumb/6/6d/tgarg02yp16a4omb4ntsd38qxulwl82.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E4%BB%A5%E8%8A%B1%E4%B9%8B%E5%90%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/9ep6q06buwffrrewgpncfsn6mv590st.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E4%BB%A5%E8%8A%B1%E4%B9%8B%E5%90%8D.png","https://patchwiki.biligame.com/images/lysk/thumb/0/02/6jfligv1pr2j1idwxteo9jx12zug429.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E4%BB%A5%E8%8A%B1%E4%B9%8B%E5%90%8D.jpg"
0,"黎深",5,"蓝弧","月晖","攻击","溺于温雪","https://patchwiki.biligame.com/images/lysk/thumb/6/6f/gnzxnj1og1wbfdk0j8s0s3murm7gk3e.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%BA%BA%E4%BA%8E%E6%B8%A9%E9%9B%AA.png","https://patchwiki.biligame.com/images/lysk/thumb/4/4c/j2xr4lkmi5ok4usacxo5zq6eh788dsc.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%BA%BA%E4%BA%8E%E6%B8%A9%E9%9B%AA.png","https://patchwiki.biligame.com/images/lysk/thumb/4/4f/hwz08g0tls33b3yn9df1wcfotenjejj.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%BA%BA%E4%BA%8E%E6%B8%A9%E9%9B%AA.jpg"
0,"沈星回",4,"蓝弧","月晖","防御","失控信号","https://patchwiki.biligame.com/images/lysk/thumb/f/f9/k3xyvn3s631fjrqcbsrmkdcwfpuetn3.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%B1%E6%8E%A7%E4%BF%A1%E5%8F%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/2/2d/4rox0qzxv3c0yk1p88wx9f5yz77u5my.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%B1%E6%8E%A7%E4%BF%A1%E5%8F%B7.png","https://patchwiki.biligame.com/images/lysk/thumb/b/b8/5ceqhegngbfkolrhkku56s4m1s9jfy2.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E5%A4%B1%E6%8E%A7%E4%BF%A1%E5%8F%B7.png"
0,"黎深",5,"红漪","日冕","攻击","拥雪未眠","https://patchwiki.biligame.com/images/lysk/thumb/e/ef/047f759wce1zw8avjbrkseauxdd948n.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8B%A5%E9%9B%AA%E6%9C%AA%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/e/e1/jqld97eer8ywkbtve52h0wxy3bpl5hn.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8B%A5%E9%9B%AA%E6%9C%AA%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/4/43/kunzm07izz73h4a55gvb0gn3vlqmhb1.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%8B%A5%E9%9B%AA%E6%9C%AA%E7%9C%A0.jpg"
0,"黎深",5,"红漪","日冕","攻击","拥雪见缘","https://patchwiki.biligame.com/images/lysk/thumb/a/ab/s2kbrnggpdnam8sn7lhrmhv2kfhqg8g.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%8B%A5%E9%9B%AA%E8%A7%81%E7%BC%98.png","https://patchwiki.biligame.com/images/lysk/thumb/d/dc/oymwlepe1pst1dgmoz6qjttbp87gl56.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%8B%A5%E9%9B%AA%E8%A7%81%E7%BC%98.png","https://patchwiki.biligame.com/images/lysk/thumb/3/3d/8tzahhhcuza9o9s103qztwz2fh1nbzi.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E6%8B%A5%E9%9B%AA%E8%A7%81%E7%BC%98.jpg"
0,"黎深",4,"黄璃","日冕","攻击","深林山眠","https://patchwiki.biligame.com/images/lysk/thumb/1/1c/97npr18mho0gjze0d1obb78ig774avv.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E6%9E%97%E5%B1%B1%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/8/8e/gmn5cymg8no0l3uvnn623bac80kxu1g.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E6%9E%97%E5%B1%B1%E7%9C%A0.png","https://patchwiki.biligame.com/images/lysk/thumb/6/60/opnloh6mz52llllg2u4ohfyglf1b705.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B7%B1%E6%9E%97%E5%B1%B1%E7%9C%A0.png"
0,"黎深",4,"黄璃","日冕","攻击","深林晴风","https://patchwiki.biligame.com/images/lysk/thumb/5/54/om03is4ui1lrp55omwkyb1azg7z6an2.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E6%B7%B1%E6%9E%97%E6%99%B4%E9%A3%8E.png","https://patchwiki.biligame.com/images/lysk/thumb/7/73/nrgbb7tb49ts7h2kln1jerhgam2t9es.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E6%B7%B1%E6%9E%97%E6%99%B4%E9%A3%8E.png","https://patchwiki.biligame.com/images/lysk/thumb/1/13/44d693b21kjlgyx3rbykgj97u7p3uni.png/120px-%E6%80%9D%E5%BF%B5%E6%A8%AA%E5%9B%BE-%E6%B7%B1%E6%9E%97%E6%99%B4%E9%A3%8E.png"
0,"黎深",3,"蓝弧","月晖","防御","天机","https://patchwiki.biligame.com/images/lysk/thumb/6/64/qp06z7ungar9d3h2smjyazr6k6uzjwf.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E5%A4%A9%E6%9C%BA.png","https://patchwiki.biligame.com/images/lysk/thumb/d/d0/qvfnwaw0ks6onb9ytw8nlnda2tn7wf9.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E5%A4%A9%E6%9C%BA.png",""
0,"祁煜",5,"粉珀","月晖","生命","煦日私旅","https://patchwiki.biligame.com/images/lysk/thumb/f/f9/j2p4dp4kni189r1wqfwc5ygk3tju2fk.png/50px-%E6%80%9D%E5%BF%B5%E5%9B%BE%E6%A0%87-%E7%85%A6%E6%97%A5%E7%A7%81%E6%97%85.png","https://patchwiki.biligame.com/images/lysk/thumb/9/9f/ma77viqfkqzoomul5c6mi7hxny2ib0d.png/53px-%E6%80%9D%E5%BF%B5%E9%95%BF%E5%9B%BE-%E7%85%A6%E6%97%A5%E7%A7%81%E6%97%85.png","https://patchwiki.biligame.com/images/lysk/thumb/7/75/s2ghrkdm2tutbmazm25j6vlxi6yd923.jpg/80px-%E6%80%9D%E5%BF%B5%E5%AE%A3%E4%BC%A0%E5%9B%BE-%E7%85%A6%E6%97%A5%E7%A7%81%E6%97%85.jpg"
